,market_position,shortage_price,surplus_price
2021-08-02 09:45:00+00:00,0.4,79.69,79.69
2021-08-02 10:00:00+00:00,-0.133333333,88.69,88.69
2021-08-02 10:15:00+00:00,-0.6,95.69,95.69
2021-08-02 10:30:00+00:00,0.2,79.13,79.13
2021-08-02 10:45:00+00:00,0.266666667,75.68,75.68
2021-08-02 11:00:00+00:00,-0.066666667,85.65,85.65
2021-08-02 11:15:00+00:00,0.066666667,76.69,76.69
2021-08-02 11:30:00+00:00,0.2,76.69,76.69
2021-08-02 11:45:00+00:00,-0.4,91.69,91.69
2021-08-02 12:00:00+00:00,-0.066666667,80.93,80.93
2021-08-02 12:15:00+00:00,-0.266666667,91.69,91.69
2021-08-02 12:30:00+00:00,-0.466666667,95.69,95.69
2021-08-02 12:45:00+00:00,-0.133333333,95.69,95.69
2021-08-02 13:00:00+00:00,0.066666667,83.54,81.09
2021-08-02 13:15:00+00:00,0.066666667,85.03,81.09
2021-08-02 13:30:00+00:00,0.4,76.69,76.69
2021-08-02 13:45:00+00:00,0.866666667,62.28,62.28
2021-08-02 14:00:00+00:00,1.0,-56.99,-56.99
2021-08-02 14:15:00+00:00,1.0,4.97,4.97
2021-08-02 14:30:00+00:00,0.333333333,55.4,55.4
2021-08-02 14:45:00+00:00,0.0,76.69,76.69
2021-08-02 15:00:00+00:00,0.878855032,-115.3,-115.3
2021-08-02 15:15:00+00:00,-0.066666667,44.7,44.7
2021-08-02 15:30:00+00:00,-0.133333333,73.69,73.69
2021-08-02 15:45:00+00:00,-0.666666667,85.69,79.69
2021-08-02 16:00:00+00:00,0.266666667,58.64,58.64
2021-08-02 16:15:00+00:00,-0.133333333,76.69,76.69
2021-08-02 16:30:00+00:00,-0.666666667,86.52,86.52
2021-08-02 16:45:00+00:00,-0.266666667,86.51,86.51
2021-08-02 17:00:00+00:00,0.0,76.69,76.69
2021-08-02 17:15:00+00:00,-0.066666667,81.69,81.69
2021-08-02 17:30:00+00:00,0.0,81.69,81.69
2021-08-02 17:45:00+00:00,0.0,87.17,87.17
2021-08-02 18:00:00+00:00,-0.333333333,94.24,94.24
2021-08-02 18:15:00+00:00,-0.333333333,94.24,94.24
2021-08-02 18:30:00+00:00,-0.266666667,94.24,94.24
2021-08-02 18:45:00+00:00,-0.533333333,94.24,94.24
2021-08-02 19:00:00+00:00,0.0,94.14,94.14
2021-08-02 19:15:00+00:00,0.0,94.12,94.12
2021-08-02 19:30:00+00:00,0.0,87.97,87.97
2021-08-02 19:45:00+00:00,0.066666667,84.56,84.56
2021-08-02 20:00:00+00:00,0.0,86.68,86.68
2021-08-02 20:15:00+00:00,0.0,87.36,87.36
2021-08-02 20:30:00+00:00,0.0,87.36,87.36
2021-08-02 20:45:00+00:00,0.0,87.71,87.71
2021-08-02 21:00:00+00:00,-0.733333333,442.91,87.11
2021-08-02 21:15:00+00:00,0.133333333,97.91,97.91
2021-08-02 21:30:00+00:00,0.0,87.12,87.12
2021-08-02 21:45:00+00:00,0.0,79.69,79.69
2021-08-02 22:00:00+00:00,0.866666667,57.81,57.81
2021-08-02 22:15:00+00:00,-0.133333333,89.61,89.61
2021-08-02 22:30:00+00:00,0.0,84.91,84.91
2021-08-02 22:45:00+00:00,0.0,84.91,84.91
2021-08-02 23:00:00+00:00,-0.2,84.91,84.91
2021-08-02 23:15:00+00:00,0.0,83.61,83.61
2021-08-02 23:30:00+00:00,0.066666667,83.59,83.59
2021-08-02 23:45:00+00:00,0.4,79.61,79.61
2021-08-03 00:00:00+00:00,-0.466666667,93.61,93.61
2021-08-03 00:15:00+00:00,0.0,82.79,82.79
2021-08-03 00:30:00+00:00,0.066666667,86.61,86.61
2021-08-03 00:45:00+00:00,0.0,86.22,86.22
2021-08-03 01:00:00+00:00,-0.266666667,101.22,83.13
2021-08-03 01:15:00+00:00,0.133333333,80.03,80.03
2021-08-03 01:30:00+00:00,0.066666667,80.03,80.03
2021-08-03 01:45:00+00:00,0.0,83.13,83.13
2021-08-03 02:00:00+00:00,-0.133333333,96.22,96.22
2021-08-03 02:15:00+00:00,0.066666667,86.22,86.22
2021-08-03 02:30:00+00:00,0.133333333,81.22,81.22
2021-08-03 02:45:00+00:00,0.066666667,77.61,77.61
2021-08-03 03:00:00+00:00,0.133333333,83.61,83.61
2021-08-03 03:15:00+00:00,0.066666667,79.61,79.61
2021-08-03 03:30:00+00:00,0.266666667,77.61,77.61
2021-08-03 03:45:00+00:00,0.133333333,79.61,79.61
2021-08-03 04:00:00+00:00,-0.666666667,550.82,550.82
2021-08-03 04:15:00+00:00,-0.6,163.82,163.82
2021-08-03 04:30:00+00:00,0.0,115.45,115.45
2021-08-03 04:45:00+00:00,0.0,115.45,115.45
2021-08-03 05:00:00+00:00,0.0,126.17,126.17
2021-08-03 05:15:00+00:00,0.0,94.99,94.99
2021-08-03 05:30:00+00:00,0.0,94.99,94.99
2021-08-03 05:45:00+00:00,0.133333333,78.45,78.45
2021-08-03 06:00:00+00:00,0.466666667,59.68,59.68
2021-08-03 06:15:00+00:00,1.0,57.18,57.18
2021-08-03 06:30:00+00:00,1.0,44.0,44.0
2021-08-03 06:45:00+00:00,1.0,-81.48,-81.48
2021-08-03 07:00:00+00:00,0.266666667,34.71,34.71
2021-08-03 07:15:00+00:00,0.0,63.12,63.12
2021-08-03 07:30:00+00:00,0.266666667,-95.94,-95.94
2021-08-03 07:45:00+00:00,0.392243767,-95.94,-95.94
2021-08-03 08:00:00+00:00,-0.466666667,115.45,115.45
2021-08-03 08:15:00+00:00,-0.666666667,90.95,90.95
2021-08-03 08:30:00+00:00,-0.4,90.95,90.95
2021-08-03 08:45:00+00:00,-0.866666667,115.45,115.45
2021-08-03 09:00:00+00:00,-1.0,398.98,398.98
2021-08-03 09:15:00+00:00,-1.0,398.98,398.98
2021-08-03 09:30:00+00:00,-0.2,398.98,398.98
2021-08-03 09:45:00+00:00,-1.0,545.21,545.21
2021-08-03 10:00:00+00:00,-0.066666667,264.79,264.79
2021-08-03 10:15:00+00:00,0.0,93.45,93.45
2021-08-03 10:30:00+00:00,0.333333333,95.92,95.92
2021-08-03 10:45:00+00:00,0.066666667,95.92,95.92
2021-08-03 11:00:00+00:00,0.0,101.32,101.32
2021-08-03 11:15:00+00:00,0.066666667,93.45,93.45
2021-08-03 11:30:00+00:00,0.0,105.19,105.19
2021-08-03 11:45:00+00:00,0.2,93.45,93.45
2021-08-03 12:00:00+00:00,-0.2,435.48,435.48
2021-08-03 12:15:00+00:00,-0.466666667,435.48,435.48
2021-08-03 12:30:00+00:00,0.266666667,86.89,86.89
2021-08-03 12:45:00+00:00,0.066666667,96.32,96.32
2021-08-03 13:00:00+00:00,0.0,101.34,101.34
2021-08-03 13:15:00+00:00,0.2,87.45,87.45
2021-08-03 13:30:00+00:00,0.0,435.42,435.42
2021-08-03 13:45:00+00:00,0.066666667,106.31,106.31
2021-08-03 14:00:00+00:00,0.0,121.37,121.37
2021-08-03 14:15:00+00:00,0.0,97.45,97.45
2021-08-03 14:30:00+00:00,0.2,86.37,86.37
2021-08-03 14:45:00+00:00,0.133333333,86.91,86.91
2021-08-03 15:00:00+00:00,0.266666667,93.45,93.45
2021-08-03 15:15:00+00:00,0.0,97.45,97.45
2021-08-03 15:30:00+00:00,0.133333333,90.45,90.45
2021-08-03 15:45:00+00:00,0.066666667,86.67,86.67
2021-08-03 16:00:00+00:00,0.133333333,93.45,93.45
2021-08-03 16:15:00+00:00,0.066666667,95.91,95.91
2021-08-03 16:30:00+00:00,0.0,87.45,87.45
2021-08-03 16:45:00+00:00,0.066666667,102.3,102.3
2021-08-03 17:00:00+00:00,-0.066666667,106.97,106.97
2021-08-03 17:15:00+00:00,-0.2,155.15,155.15
2021-08-03 17:30:00+00:00,-0.866666667,362.71,362.71
2021-08-03 17:45:00+00:00,-0.133333333,362.71,362.71
2021-08-03 18:00:00+00:00,0.133333333,72.0,72.0
2021-08-03 18:15:00+00:00,0.0,155.15,155.15
2021-08-03 18:30:00+00:00,-0.706166667,467.76,467.76
2021-08-03 18:45:00+00:00,0.466666667,120.76,120.76
2021-08-03 19:00:00+00:00,0.2,78.45,78.45
2021-08-03 19:15:00+00:00,0.733333333,75.45,75.45
2021-08-03 19:30:00+00:00,0.0,86.68,86.68
2021-08-03 19:45:00+00:00,0.0,83.45,83.45
2021-08-03 20:00:00+00:00,0.133333333,81.45,81.45
2021-08-03 20:15:00+00:00,0.133333333,87.45,85.88
2021-08-03 20:30:00+00:00,0.0,85.88,85.88
2021-08-03 20:45:00+00:00,0.8,61.61,61.61
2021-08-03 21:00:00+00:00,0.466666667,87.45,87.45
2021-08-03 21:15:00+00:00,-0.133333333,93.45,93.45
2021-08-03 21:30:00+00:00,0.0,87.45,87.45
2021-08-03 21:45:00+00:00,0.133333333,81.45,81.45
2021-08-03 22:00:00+00:00,0.4,75.64,75.64
2021-08-03 22:15:00+00:00,0.066666667,78.45,78.45
2021-08-03 22:30:00+00:00,0.933333333,-113.9,-113.9
2021-08-03 22:45:00+00:00,1.0,-265.78,-265.78
2021-08-03 23:00:00+00:00,0.2,92.37,75.45
2021-08-03 23:15:00+00:00,-0.466666667,86.55,86.55
2021-08-03 23:30:00+00:00,-0.133333333,78.45,78.45
2021-08-03 23:45:00+00:00,0.2,68.35,68.35
2021-08-04 00:00:00+00:00,-0.2,93.45,78.45
2021-08-04 00:15:00+00:00,-0.2,78.45,78.45
2021-08-04 00:30:00+00:00,0.2,78.45,78.45
2021-08-04 00:45:00+00:00,-0.133333333,83.45,83.45
2021-08-04 01:00:00+00:00,0.4,61.45,61.45
2021-08-04 01:15:00+00:00,0.266666667,65.65,65.65
2021-08-04 01:30:00+00:00,0.0,70.65,70.65
2021-08-04 01:45:00+00:00,0.133333333,68.31,68.31
2021-08-04 02:00:00+00:00,-0.2,89.67,78.45
2021-08-04 02:15:00+00:00,-0.266666667,86.53,86.53
2021-08-04 02:30:00+00:00,-0.066666667,86.53,86.53
2021-08-04 02:45:00+00:00,0.0,86.53,86.53
2021-08-04 03:00:00+00:00,0.466666667,58.73,58.73
2021-08-04 03:15:00+00:00,0.0,92.25,68.35
2021-08-04 03:30:00+00:00,-0.666666667,87.45,87.45
2021-08-04 03:45:00+00:00,-0.266666667,87.42,78.45
2021-08-04 04:00:00+00:00,-0.333333333,108.88,77.94
2021-08-04 04:15:00+00:00,0.466666667,64.13,64.13
2021-08-04 04:30:00+00:00,0.8,59.14,59.14
2021-08-04 04:45:00+00:00,-0.133333333,59.14,59.14
2021-08-04 05:00:00+00:00,-0.4,102.73,82.94
2021-08-04 05:15:00+00:00,0.266666667,59.3,59.3
2021-08-04 05:30:00+00:00,0.2,70.83,70.83
2021-08-04 05:45:00+00:00,0.0,397.95,66.5
2021-08-04 06:00:00+00:00,-1.0,675.7,675.7
2021-08-04 06:15:00+00:00,0.0,321.74,59.41
2021-08-04 06:30:00+00:00,0.066666667,74.94,74.94
2021-08-04 06:45:00+00:00,0.733333333,70.35,70.35
2021-08-04 07:00:00+00:00,-0.2,80.94,80.94
2021-08-04 07:15:00+00:00,0.666666667,64.44,64.44
2021-08-04 07:30:00+00:00,0.733333333,59.3,59.3
2021-08-04 07:45:00+00:00,0.866666667,-85.32,-85.32
2021-08-04 08:00:00+00:00,0.166943675,-89.23,-89.23
2021-08-04 08:15:00+00:00,0.0,-22.33,-22.33
2021-08-04 08:30:00+00:00,0.0,-59.64,-59.64
2021-08-04 08:45:00+00:00,0.0,-89.23,-89.23
2021-08-04 09:00:00+00:00,0.0,-98.02,-98.02
2021-08-04 09:15:00+00:00,-0.2,82.94,82.94
2021-08-04 09:30:00+00:00,0.0,75.34,75.34
2021-08-04 09:45:00+00:00,-0.133333333,81.68,81.68
2021-08-04 10:00:00+00:00,-1.0,90.87,90.87
2021-08-04 10:15:00+00:00,-0.733333333,92.34,92.34
2021-08-04 10:30:00+00:00,-0.533333333,88.32,88.32
2021-08-04 10:45:00+00:00,-0.133333333,80.94,80.94
2021-08-04 11:00:00+00:00,-0.133333333,92.55,92.55
2021-08-04 11:15:00+00:00,-0.533333333,92.41,92.41
2021-08-04 11:30:00+00:00,-0.666666667,107.64,107.64
2021-08-04 11:45:00+00:00,-0.066666667,92.62,92.62
2021-08-04 12:00:00+00:00,-0.333333333,361.77,361.77
2021-08-04 12:15:00+00:00,-0.933333333,361.77,361.77
2021-08-04 12:30:00+00:00,0.0,117.64,117.64
2021-08-04 12:45:00+00:00,0.066666667,106.5,106.5
2021-08-04 13:00:00+00:00,0.733333333,74.94,74.94
2021-08-04 13:15:00+00:00,0.133333333,85.36,85.36
2021-08-04 13:30:00+00:00,0.0,87.96,87.96
2021-08-04 13:45:00+00:00,0.133333333,87.97,87.97
2021-08-04 14:00:00+00:00,0.0,92.54,92.54
2021-08-04 14:15:00+00:00,0.0,93.56,93.56
2021-08-04 14:30:00+00:00,0.0,361.77,361.77
2021-08-04 14:45:00+00:00,-0.866666667,361.77,361.77
2021-08-04 15:00:00+00:00,0.0,93.32,93.32
2021-08-04 15:15:00+00:00,0.0,177.33,177.33
2021-08-04 15:30:00+00:00,-0.6,614.27,614.27
2021-08-04 15:45:00+00:00,-0.163,702.5,702.5
2021-08-04 16:00:00+00:00,0.266666667,138.66,138.66
2021-08-04 16:15:00+00:00,0.2,95.86,95.86
2021-08-04 16:30:00+00:00,0.066666667,105.18,105.18
2021-08-04 16:45:00+00:00,0.2,93.32,93.32
2021-08-04 17:00:00+00:00,1.0,50.01,50.01
2021-08-04 17:15:00+00:00,0.333333333,77.94,77.94
2021-08-04 17:30:00+00:00,0.6,74.94,74.94
2021-08-04 17:45:00+00:00,-0.066666667,89.38,89.38
2021-08-04 18:00:00+00:00,0.133333333,89.37,89.37
2021-08-04 18:15:00+00:00,0.066666667,89.38,89.38
2021-08-04 18:30:00+00:00,0.133333333,89.37,89.37
2021-08-04 18:45:00+00:00,0.066666667,89.38,89.38
2021-08-04 19:00:00+00:00,0.0,93.19,93.19
2021-08-04 19:15:00+00:00,-0.266666667,93.07,93.07
2021-08-04 19:30:00+00:00,-0.4,96.34,96.34
2021-08-04 19:45:00+00:00,-0.266666667,106.97,106.97
2021-08-04 20:00:00+00:00,0.2,77.94,77.94
2021-08-04 20:15:00+00:00,0.066666667,85.33,85.33
2021-08-04 20:30:00+00:00,0.066666667,86.45,86.45
2021-08-04 20:45:00+00:00,0.133333333,82.94,82.94
2021-08-04 21:00:00+00:00,0.133333333,80.94,80.94
2021-08-04 21:15:00+00:00,0.133333333,80.94,80.94
2021-08-04 21:30:00+00:00,0.333333333,65.03,65.03
2021-08-04 21:45:00+00:00,0.866666667,58.83,58.83
2021-08-04 22:00:00+00:00,-0.266666667,90.65,86.5
2021-08-04 22:15:00+00:00,-0.466666667,90.48,90.48
2021-08-04 22:30:00+00:00,0.0,87.42,87.42
2021-08-04 22:45:00+00:00,0.0,88.22,88.22
2021-08-04 23:00:00+00:00,-0.533333333,87.57,87.57
2021-08-04 23:15:00+00:00,0.0,87.54,87.54
2021-08-04 23:30:00+00:00,0.0,88.25,88.25
2021-08-04 23:45:00+00:00,0.0,88.27,88.27
2021-08-05 00:00:00+00:00,0.0,86.5,86.5
2021-08-05 00:15:00+00:00,0.2,86.5,86.5
2021-08-05 00:30:00+00:00,0.333333333,86.62,86.62
2021-08-05 00:45:00+00:00,0.2,81.54,81.54
2021-08-05 01:00:00+00:00,-0.6,102.56,102.56
2021-08-05 01:15:00+00:00,0.066666667,90.5,90.5
2021-08-05 01:30:00+00:00,0.0,81.72,81.72
2021-08-05 01:45:00+00:00,0.0,81.72,81.72
2021-08-05 02:00:00+00:00,0.266666667,86.5,86.5
2021-08-05 02:15:00+00:00,0.2,86.5,86.5
2021-08-05 02:30:00+00:00,0.066666667,85.4,85.4
2021-08-05 02:45:00+00:00,0.066666667,89.01,89.01
2021-08-05 03:00:00+00:00,0.0,87.51,87.51
2021-08-05 03:15:00+00:00,0.0,87.51,87.51
2021-08-05 03:30:00+00:00,-0.2,94.57,94.57
2021-08-05 03:45:00+00:00,-0.333333333,92.63,92.63
2021-08-05 04:00:00+00:00,-0.333333333,100.22,100.22
2021-08-05 04:15:00+00:00,-0.066666667,93.05,93.05
2021-08-05 04:30:00+00:00,-0.066666667,93.09,93.09
2021-08-05 04:45:00+00:00,0.066666667,88.53,88.53
2021-08-05 05:00:00+00:00,-0.666666667,614.38,614.38
2021-08-05 05:15:00+00:00,0.066666667,154.35,154.35
2021-08-05 05:30:00+00:00,0.066666667,100.78,100.78
2021-08-05 05:45:00+00:00,0.0,105.97,105.97
2021-08-05 06:00:00+00:00,-0.733333333,614.38,614.38
2021-08-05 06:15:00+00:00,0.0,132.65,132.65
2021-08-05 06:30:00+00:00,0.133333333,76.0,76.0
2021-08-05 06:45:00+00:00,0.933333333,64.46,64.46
2021-08-05 07:00:00+00:00,-0.6,464.63,88.02
2021-08-05 07:15:00+00:00,0.866666667,-85.37,-85.37
2021-08-05 07:30:00+00:00,1.0,-85.37,-85.37
2021-08-05 07:45:00+00:00,1.0,-13.02,-13.02
2021-08-05 08:00:00+00:00,0.0,93.97,93.97
2021-08-05 08:15:00+00:00,0.6,-91.86,-91.86
2021-08-05 08:30:00+00:00,1.0,32.0,32.0
2021-08-05 08:45:00+00:00,0.933333333,-91.86,-91.86
2021-08-05 09:00:00+00:00,0.133333333,-28.91,-28.91
2021-08-05 09:15:00+00:00,-0.066666667,47.1,47.1
2021-08-05 09:30:00+00:00,0.0,26.0,26.0
2021-08-05 09:45:00+00:00,0.0,51.82,51.82
2021-08-05 10:00:00+00:00,-0.066666667,16.25,16.25
2021-08-05 10:15:00+00:00,-0.733333333,94.7,94.7
2021-08-05 10:30:00+00:00,-0.733333333,87.91,87.91
2021-08-05 10:45:00+00:00,-0.266666667,59.35,59.35
2021-08-05 11:00:00+00:00,0.666666667,-201.1,-201.1
2021-08-05 11:15:00+00:00,1.0,6.49,6.49
2021-08-05 11:30:00+00:00,-0.133333333,56.6,56.6
2021-08-05 11:45:00+00:00,0.666666667,-201.1,-201.1
2021-08-05 12:00:00+00:00,0.049676824,94.24,94.24
2021-08-05 12:15:00+00:00,-1.0,94.87,94.87
2021-08-05 12:30:00+00:00,-0.666666667,89.73,89.73
2021-08-05 12:45:00+00:00,-0.6,89.73,89.73
2021-08-05 13:00:00+00:00,0.533333333,-305.85,-305.85
2021-08-05 13:15:00+00:00,0.066666667,92.7,92.7
2021-08-05 13:30:00+00:00,-1.0,107.7,107.7
2021-08-05 13:45:00+00:00,-0.866666667,109.43,109.43
2021-08-05 14:00:00+00:00,0.6,-305.85,-305.85
2021-08-05 14:15:00+00:00,0.8,63.52,63.52
2021-08-05 14:30:00+00:00,-0.4,95.2,95.2
2021-08-05 14:45:00+00:00,-0.6,102.36,102.36
2021-08-05 15:00:00+00:00,0.933333333,-305.85,-305.85
2021-08-05 15:15:00+00:00,-0.666666667,117.7,117.7
2021-08-05 15:30:00+00:00,-0.866666667,103.18,103.18
2021-08-05 15:45:00+00:00,-0.266666667,98.52,98.52
2021-08-05 16:00:00+00:00,0.066666667,98.68,80.16
2021-08-05 16:15:00+00:00,-0.066666667,98.25,98.25
2021-08-05 16:30:00+00:00,-0.2,105.57,105.57
2021-08-05 16:45:00+00:00,-0.466666667,172.48,172.48
2021-08-05 17:00:00+00:00,0.066666667,86.62,86.62
2021-08-05 17:15:00+00:00,-0.066666667,105.83,105.83
2021-08-05 17:30:00+00:00,-0.466666667,462.62,462.62
2021-08-05 17:45:00+00:00,-0.608666667,462.62,462.62
2021-08-05 18:00:00+00:00,0.933333333,90.96,26.0
2021-08-05 18:15:00+00:00,0.0,110.96,110.96
2021-08-05 18:30:00+00:00,-0.066666667,105.8,105.8
2021-08-05 18:45:00+00:00,-0.066666667,105.54,105.54
2021-08-05 19:00:00+00:00,0.466666667,48.89,48.89
2021-08-05 19:15:00+00:00,0.933333333,55.67,55.67
2021-08-05 19:30:00+00:00,1.0,46.0,46.0
2021-08-05 19:45:00+00:00,1.0,-201.1,-201.1
2021-08-05 20:00:00+00:00,1.0,-117.0,-117.0
2021-08-05 20:15:00+00:00,1.0,-117.0,-117.0
2021-08-05 20:30:00+00:00,0.551246537,-87.0,-87.0
2021-08-05 20:45:00+00:00,0.0,47.63,47.63
2021-08-05 21:00:00+00:00,-0.333333333,88.64,88.64
2021-08-05 21:15:00+00:00,0.0,88.75,-22.55
2021-08-05 21:30:00+00:00,0.0,53.45,53.45
2021-08-05 21:45:00+00:00,0.0,56.16,56.16
2021-08-05 22:00:00+00:00,0.398153278,-113.57,-113.57
2021-08-05 22:15:00+00:00,-0.2,87.07,64.55
2021-08-05 22:30:00+00:00,0.221606648,-113.57,-113.57
2021-08-05 22:45:00+00:00,0.0,-113.57,-113.57
2021-08-05 23:00:00+00:00,0.0,41.44,41.44
2021-08-05 23:15:00+00:00,0.0,-359.25,-359.25
2021-08-05 23:30:00+00:00,0.0,-242.75,-242.75
2021-08-05 23:45:00+00:00,0.0,-441.9,-441.9
2021-08-06 00:00:00+00:00,0.0,89.81,-41.06
2021-08-06 00:15:00+00:00,-0.866666667,228.71,228.71
2021-08-06 00:30:00+00:00,-0.6,109.72,109.72
2021-08-06 00:45:00+00:00,-0.933333333,96.55,96.55
2021-08-06 01:00:00+00:00,0.0,71.44,71.44
2021-08-06 01:15:00+00:00,0.066666667,76.44,76.44
2021-08-06 01:30:00+00:00,0.666666667,76.44,76.44
2021-08-06 01:45:00+00:00,0.133333333,-11.06,-11.06
2021-08-06 02:00:00+00:00,0.866666667,-456.9,-456.9
2021-08-06 02:15:00+00:00,0.8,-137.75,-137.75
2021-08-06 02:30:00+00:00,0.169159741,41.44,41.44
2021-08-06 02:45:00+00:00,0.0,90.52,-167.75
2021-08-06 03:00:00+00:00,-0.6,100.57,100.57
2021-08-06 03:15:00+00:00,-0.533333333,93.44,93.44
2021-08-06 03:30:00+00:00,-0.733333333,108.27,108.27
2021-08-06 03:45:00+00:00,-1.0,117.53,117.53
2021-08-06 04:00:00+00:00,-0.2,94.18,94.18
2021-08-06 04:15:00+00:00,0.6,18.94,18.94
2021-08-06 04:30:00+00:00,0.933333333,80.98,-11.06
2021-08-06 04:45:00+00:00,-0.133333333,80.98,-71.06
2021-08-06 05:00:00+00:00,1.0,-317.75,-317.75
2021-08-06 05:15:00+00:00,1.0,-317.75,-317.75
2021-08-06 05:30:00+00:00,0.06278855,-11.06,-11.06
2021-08-06 05:45:00+00:00,0.0,-41.06,-41.06
2021-08-06 06:00:00+00:00,0.0,98.96,43.63
2021-08-06 06:15:00+00:00,-0.4,89.94,89.94
2021-08-06 06:30:00+00:00,0.0,82.0,-85.06
2021-08-06 06:45:00+00:00,0.464819945,-60.56,-60.56
2021-08-06 07:00:00+00:00,-0.733333333,103.44,103.44
2021-08-06 07:15:00+00:00,0.733333333,-84.0,-84.0
2021-08-06 07:30:00+00:00,0.079224377,-60.56,-60.56
2021-08-06 07:45:00+00:00,0.0,-84.0,-84.0
2021-08-06 08:00:00+00:00,0.0,-44.35,-44.35
2021-08-06 08:15:00+00:00,0.007202216,-280.25,-280.25
2021-08-06 08:30:00+00:00,0.0,-242.75,-242.75
2021-08-06 08:45:00+00:00,0.0,80.59,-317.75
2021-08-06 09:00:00+00:00,0.0,80.73,48.5
2021-08-06 09:15:00+00:00,0.0,45.27,-77.75
2021-08-06 09:30:00+00:00,0.0,-167.75,-167.75
2021-08-06 09:45:00+00:00,0.0,81.35,-137.75
2021-08-06 10:00:00+00:00,-0.933333333,390.69,390.69
2021-08-06 10:15:00+00:00,0.266666667,83.11,-15.55
2021-08-06 10:30:00+00:00,0.774699908,-205.25,-205.25
2021-08-06 10:45:00+00:00,0.0,-355.25,-355.25
2021-08-06 11:00:00+00:00,0.0,-385.25,-385.25
2021-08-06 11:15:00+00:00,-0.2,90.78,-47.75
2021-08-06 11:30:00+00:00,0.23601108,-77.75,-77.75
2021-08-06 11:45:00+00:00,0.0,-355.25,-355.25
2021-08-06 12:00:00+00:00,-0.666666667,228.72,228.72
2021-08-06 12:15:00+00:00,0.2,-355.25,-355.25
2021-08-06 12:30:00+00:00,0.21255771,360.09,-355.25
2021-08-06 12:45:00+00:00,0.169344414,96.78,-355.25
2021-08-06 13:00:00+00:00,0.154939982,83.2,-47.75
2021-08-06 13:15:00+00:00,-0.466666667,117.54,117.54
2021-08-06 13:30:00+00:00,-1.0,360.09,360.09
2021-08-06 13:45:00+00:00,-1.0,122.44,122.44
2021-08-06 14:00:00+00:00,0.4,84.39,-280.25
2021-08-06 14:15:00+00:00,1.0,-12.75,-12.75
2021-08-06 14:30:00+00:00,0.4,83.78,-12.75
2021-08-06 14:45:00+00:00,0.933333333,-47.75,-47.75
2021-08-06 15:00:00+00:00,0.131301939,-355.25,-355.25
2021-08-06 15:15:00+00:00,0.0,-355.25,-355.25
2021-08-06 15:30:00+00:00,0.0,-17.75,-17.75
2021-08-06 15:45:00+00:00,-0.466666667,82.45,82.45
2021-08-06 16:00:00+00:00,0.4,81.58,-284.5
2021-08-06 16:15:00+00:00,0.009048938,364.58,-172.0
2021-08-06 16:30:00+00:00,-0.6,96.78,96.78
2021-08-06 16:45:00+00:00,-0.6,96.78,96.78
2021-08-06 17:00:00+00:00,0.733333333,-247.0,-247.0
2021-08-06 17:15:00+00:00,0.607017544,101.5,-81.75
2021-08-06 17:30:00+00:00,-1.0,154.0,154.0
2021-08-06 17:45:00+00:00,-0.933333333,569.39,569.39
2021-08-06 18:00:00+00:00,0.866666667,96.78,-322.0
2021-08-06 18:15:00+00:00,-0.733333333,98.7,98.7
2021-08-06 18:30:00+00:00,-0.866666667,117.54,117.54
2021-08-06 18:45:00+00:00,-1.0,364.58,364.58
2021-08-06 19:00:00+00:00,0.533333333,82.73,51.32
2021-08-06 19:15:00+00:00,0.866666667,51.32,51.32
2021-08-06 19:30:00+00:00,0.8,51.82,51.82
2021-08-06 19:45:00+00:00,0.4,58.33,58.33
2021-08-06 20:00:00+00:00,0.866666667,-19.35,-19.35
2021-08-06 20:15:00+00:00,0.6,-47.75,-47.75
2021-08-06 20:30:00+00:00,-0.066666667,-81.75,-81.75
2021-08-06 20:45:00+00:00,0.332963989,-81.75,-81.75
2021-08-06 21:00:00+00:00,0.0,55.73,55.73
2021-08-06 21:15:00+00:00,0.0,72.96,72.96
2021-08-06 21:30:00+00:00,0.0,60.48,60.48
2021-08-06 21:45:00+00:00,-0.066666667,-81.75,-81.75
2021-08-06 22:00:00+00:00,-0.066666667,61.54,61.54
2021-08-06 22:15:00+00:00,-0.6,83.92,83.92
2021-08-06 22:30:00+00:00,-0.2,84.78,84.78
2021-08-06 22:45:00+00:00,-0.066666667,84.78,84.78
2021-08-06 23:00:00+00:00,-0.066666667,74.03,74.03
2021-08-06 23:15:00+00:00,-0.4,84.39,84.39
2021-08-06 23:30:00+00:00,0.066666667,74.03,74.03
2021-08-06 23:45:00+00:00,-0.133333333,86.15,86.15
2021-08-07 00:00:00+00:00,-0.2,82.78,82.78
2021-08-07 00:15:00+00:00,0.2,72.78,72.78
2021-08-07 00:30:00+00:00,-0.333333333,80.69,80.69
2021-08-07 00:45:00+00:00,0.2,72.78,72.78
2021-08-07 01:00:00+00:00,-0.066666667,78.85,78.85
2021-08-07 01:15:00+00:00,0.133333333,80.38,80.38
2021-08-07 01:30:00+00:00,0.133333333,78.85,78.85
2021-08-07 01:45:00+00:00,0.066666667,80.38,80.38
2021-08-07 02:00:00+00:00,0.8,-10.16,-10.16
2021-08-07 02:15:00+00:00,0.333333333,30.29,30.29
2021-08-07 02:30:00+00:00,0.0,66.24,66.24
2021-08-07 02:45:00+00:00,0.266666667,-26.1,-26.1
2021-08-07 03:00:00+00:00,0.302493075,-105.89,-105.89
